Fecha,NoRedion,Region,Estado,Municipio/Zona,Gasolina<92,Gasolina>92,Diésel
Enero,82,Zona Bahío,Michoacán,SAHUAYO,16.59,18.36,17.66
Enero,82,Zona Bahío,Michoacán,SENGUIO,16.59,18.36,17.66
Enero,82,Zona Bahío,Michoacán,TACAMBARO,16.59,18.36,17.66
Enero,82,Zona Bahío,Michoacán,TEPALCATEPEC,16.59,18.36,17.66
Enero,82,Zona Bahío,Michoacán,TIQUICHEO DE NICOLAS ROMERO,16.59,18.36,17.66
Enero,82,Zona Bahío,Michoacán,TUMBISCATIO,16.59,18.36,17.66
Enero,82,Zona Bahío,Michoacán,TURICATO,16.59,18.36,17.66
Enero,82,Zona Bahío,Michoacán,TUZANTLA,16.59,18.36,17.66
Enero,82,Zona Bahío,Guerrero,COAHUAYUTLA DE JOSE MARIA IZAZAGA,16.59,18.36,17.66
Enero,82,Zona Bahío,Guerrero,ATLAMAJALCINGO DEL MONTE,16.59,18.36,17.66
Enero,82,Zona Bahío,Guerrero,CHILAPA DE ALVAREZ,16.59,18.36,17.66
Enero,82,Zona Bahío,Guerrero,COYUCA DE CATALAN,16.59,18.36,17.66
Enero,82,Zona Bahío,Guerrero,CUAJINICUILAPA,16.59,18.36,17.66
Enero,82,Zona Bahío,Guerrero,GENERAL HELIODORO CASTILLO,16.59,18.36,17.66
Enero,82,Zona Bahío,Guerrero,CUTZAMALA DE PINZON,16.59,18.36,17.66
Enero,82,Zona Bahío,Guerrero,HUAMUXTITLAN,16.59,18.36,17.66
Enero,82,Zona Bahío,Guerrero,OLINALA,16.59,18.36,17.66
Enero,82,Zona Bahío,Guerrero,ARCELIA,16.59,18.36,17.66
Enero,82,Zona Bahío,Guerrero,AJUCHITLAN DEL PROGRESO,16.59,18.36,17.66
Enero,82,Zona Bahío,Guerrero,PETATLAN,16.59,18.36,17.66
Enero,82,Zona Bahío,Guerrero,PUNGARABATO,16.59,18.36,17.66
Enero,82,Zona Bahío,Guerrero,QUECHULTENANGO,16.59,18.36,17.66
Enero,82,Zona Bahío,Guerrero,TLACOACHISTLAHUACA,16.59,18.36,17.66
Enero,82,Zona Bahío,Guerrero,TLALCHAPA,16.59,18.36,17.66
Enero,82,Zona Bahío,Guerrero,TLALIXTAQUILLA DE MALDONADO,16.59,18.36,17.66
Enero,82,Zona Bahío,Guerrero,TLAPA DE COMONFORT,16.59,18.36,17.66
Enero,82,Zona Bahío,Guerrero,TLAPEHUALA,16.59,18.36,17.66
Enero,82,Zona Bahío,Guerrero,XALPATLAHUAC,16.59,18.36,17.66
Enero,82,Zona Bahío,Guerrero,ZIHUATANEJO DE AZUETA,16.59,18.36,17.66
Enero,82,Zona Bahío,Guerrero,ZIRANDARO,16.59,18.36,17.66
Enero,82,Zona Bahío,Hidalgo,ACATLAN,16.59,18.36,17.66
Enero,82,Zona Bahío,Hidalgo,HUEHUETLA,16.59,18.36,17.66
Enero,82,Zona Bahío,Nayarit,AHUACATLAN,16.59,18.36,17.66
Enero,83,Zona Sur,Chiapas,ACAPETAHUA,16.1,17.87,17.17
Enero,83,Zona Sur,Chiapas,ALTAMIRANO,16.1,17.87,17.17
Enero,83,Zona Sur,Chiapas,SAN LUCAS_CHIS,16.1,17.87,17.17
Enero,83,Zona Sur,Chiapas,ANGEL ALBINO CORZO,16.1,17.87,17.17
Enero,83,Zona Sur,Chiapas,CATAZAJA,16.1,17.87,17.17
Enero,83,Zona Sur,Chiapas,COMITAN DE DOMINGUEZ,16.1,17.87,17.17
Enero,83,Zona Sur,Chiapas,LA CONCORDIA,16.1,17.87,17.17
Enero,83,Zona Sur,Chiapas,CHICOMUSELO,16.1,17.87,17.17
Enero,83,Zona Sur,Chiapas,CHILON,16.1,17.87,17.17
Enero,83,Zona Sur,Chiapas,ESCUINTLA,16.1,17.87,17.17
Enero,83,Zona Sur,Chiapas,FRONTERA COMALAPA,16.1,17.87,17.17
Enero,83,Zona Sur,Chiapas,MAPASTEPEC,16.1,17.87,17.17
Enero,83,Zona Sur,Chiapas,LAS MARGARITAS,16.1,17.87,17.17
Enero,83,Zona Sur,Chiapas,MOTOZINTLA,16.1,17.87,17.17
Enero,83,Zona Sur,Chiapas,OCOSINGO,16.1,17.87,17.17
Enero,83,Zona Sur,Chiapas,PALENQUE,16.1,17.87,17.17
Enero,83,Zona Sur,Chiapas,EL PORVENIR,16.1,17.87,17.17
Enero,83,Zona Sur,Chiapas,SILTEPEC,16.1,17.87,17.17
Enero,83,Zona Sur,Chiapas,TAPILULA,16.1,17.87,17.17
Enero,83,Zona Sur,Chiapas,LA TRINITARIA,16.1,17.87,17.17
Enero,83,Zona Sur,Chiapas,TZIMOL,16.1,17.87,17.17
Enero,83,Zona Sur,Chiapas,YAJALON,16.1,17.87,17.17
Enero,83,Zona Sur,Veracruz,COSAUTLAN DE CARVAJAL,16.1,17.87,17.17
Enero,83,Zona Sur,Veracruz,ALTO LUCERO DE GUTIERREZ BARRIOS,16.1,17.87,17.17
Enero,83,Zona Sur,Veracruz,EL HIGO,16.1,17.87,17.17
Enero,83,Zona Sur,Veracruz,HUATUSCO,16.1,17.87,17.17
Enero,83,Zona Sur,Veracruz,HUAYACOCOTLA,16.1,17.87,17.17
Enero,83,Zona Sur,Veracruz,HUEYAPAN DE OCAMPO,16.1,17.87,17.17
Enero,83,Zona Sur,Veracruz,IGNACIO DE LA LLAVE,16.1,17.87,17.17
Enero,83,Zona Sur,Veracruz,ISLA,16.1,17.87,17.17
Enero,83,Zona Sur,Veracruz,IXHUATLAN DE MADERO,16.1,17.87,17.17
Enero,83,Zona Sur,Veracruz,JESUS CARRANZA,16.1,17.87,17.17
Enero,83,Zona Sur,Veracruz,JUAN RODRIGUEZ CLARA,16.1,17.87,17.17
Enero,83,Zona Sur,Veracruz,LERDO DE TEJADA,16.1,17.87,17.17
Enero,83,Zona Sur,Veracruz,MISANTLA,16.1,17.87,17.17
Enero,83,Zona Sur,Veracruz,NARANJOS AMATLAN,16.1,17.87,17.17
Enero,83,Zona Sur,Veracruz,OMEALCA,16.1,17.87,17.17
Enero,83,Zona Sur,Veracruz,PASO DEL MACHO,16.1,17.87,17.17
Enero,83,Zona Sur,Veracruz,CATEMACO,16.1,17.87,17.17
Enero,83,Zona Sur,Veracruz,CHALCATONGO DE HIDALGO,16.1,17.87,17.17
Enero,83,Zona Sur,Veracruz,CHALMA,16.1,17.87,17.17
Enero,83,Zona Sur,Veracruz,CHICOMUSELO,16.1,17.87,17.17
Enero,83,Zona Sur,Veracruz,CHICONTEPEC,16.1,17.87,17.17
Enero,83,Zona Sur,Veracruz,CHILON,16.1,17.87,17.17
Enero,83,Zona Sur,Veracruz,CHONTLA,16.1,17.87,17.17
Enero,83,Zona Sur,Veracruz,COLIPA,16.1,17.87,17.17
Enero,83,Zona Sur,Veracruz,PLATON SANCHEZ,16.1,17.87,17.17
Enero,83,Zona Sur,Veracruz,PLAYA VICENTE,16.1,17.87,17.17
Enero,83,Zona Sur,Veracruz,SAN ANDRES TUXTLA,16.1,17.87,17.17
Enero,83,Zona Sur,Veracruz,SANTIAGO TUXTLA,16.1,17.87,17.17
Enero,83,Zona Sur,Veracruz,SOCONUSCO,16.1,17.87,17.17
Enero,83,Zona Sur,Veracruz,TAMALIN,16.1,17.87,17.17
Enero,83,Zona Sur,Veracruz,TLACOTALPAN,16.1,17.87,17.17
Enero,83,Zona Sur,Veracruz,TANTOYUCA,16.1,17.87,17.17
Enero,83,Zona Sur,Veracruz,TEMPOAL,16.1,17.87,17.17
Enero,83,Zona Sur,Veracruz,TLAPACOYAN,16.1,17.87,17.17
Enero,83,Zona Sur,Veracruz,TOTUTLA,16.1,17.87,17.17
Enero,83,Zona Sur,Veracruz,VEGA DE ALATORRE,16.1,17.87,17.17
Enero,83,Zona Sur,Veracruz,ZENTLA,16.1,17.87,17.17
Enero,83,Zona Sur,Veracruz,ANGEL R CABADA,16.1,17.87,17.17
Enero,83,Zona Sur,Veracruz,APAZAPAN,16.1,17.87,17.17
Enero,83,Zona Sur,Oaxaca,CHALCATONGO DE HIDALGO,16.1,17.87,17.17
Enero,83,Zona Sur,Oaxaca,SAN MIGUEL EL GRANDE,16.1,17.87,17.17
Enero,83,Zona Sur,Oaxaca,SAN MIGUEL TLACOTEPEC,16.1,17.87,17.17
Enero,83,Zona Sur,Oaxaca,SAN PEDRO JICAYAN,16.1,17.87,17.17
Enero,83,Zona Sur,Oaxaca,SAN PEDRO MIXTEPEC,16.1,17.87,17.17
Enero,83,Zona Sur,Oaxaca,SANTA CATARINA JUQUILA,16.1,17.87,17.17
Enero,83,Zona Sur,Oaxaca,SANTA MARIA COLOTEPEC,16.1,17.87,17.17
Enero,83,Zona Sur,Oaxaca,SANTA MARIA ZACATEPEC,16.1,17.87,17.17
Enero,83,Zona Sur,Oaxaca,SANTIAGO JAMILTEPEC,16.1,17.87,17.17
Enero,83,Zona Sur,Oaxaca,SANTIAGO JUXTLAHUACA,16.1,17.87,17.17
Enero,83,Zona Sur,Oaxaca,SANTIAGO PINOTEPA NACIONAL,16.1,17.87,17.17
Enero,83,Zona Sur,Oaxaca,SANTIAGO TAMAZOLA,16.1,17.87,17.17
Enero,83,Zona Sur,Oaxaca,SANTO DOMINGO TONALA,16.1,17.87,17.17
Enero,83,Zona Sur,Oaxaca,SANTO TOMAS OCOTEPEC,16.1,17.87,17.17
Enero,83,Zona Sur,Oaxaca,SANTOS REYES TEPEJILLO,16.1,17.87,17.17
Enero,83,Zona Sur,Oaxaca,SILACAYOAPAM,16.1,17.87,17.17
Enero,83,Zona Sur,Oaxaca,"HEROICA VILLA TEZOATLAN DE SEGURA Y LUNA, CUNA DE LA INDEPENDENCIA DE OAXACA",16.1,17.87,17.17
Enero,83,Zona Sur,Oaxaca,HUAUTLA DE JIMENEZ,16.1,17.87,17.17
Enero,83,Zona Sur,Oaxaca,MARISCALA DE JUAREZ,16.1,17.87,17.17
Enero,83,Zona Sur,Oaxaca,PINOTEPA DE DON LUIS,16.1,17.87,17.17
Enero,83,Zona Sur,Oaxaca,SAN FELIPE JALAPA DE DIAZ,16.1,17.87,17.17
Enero,83,Zona Sur,Oaxaca,SAN JUAN CACAHUATEPEC,16.1,17.87,17.17
Enero,83,Zona Sur,Oaxaca,SAN JUAN COTZOCON,16.1,17.87,17.17
Enero,83,Zona Sur,Oaxaca,PUTLA VILLA DE GUERRERO,16.1,17.87,17.17
Enero,83,Zona Sur,Oaxaca,SAN ANDRES HUAXPALTEPEC,16.1,17.87,17.17
Enero,83,Zona Sur,Oaxaca,VILLA DE TUTUTEPEC,16.1,17.87,17.17
Enero,83,Zona Sur,Tabasco,TENOSIQUE,16.1,17.87,17.17
Enero,83,Zona Sur,Tabasco,JONUTA,16.1,17.87,17.17
Enero,83,Zona Sur,Tabasco,BALANCAN,16.1,17.87,17.17
